scope	metric_name	metric_value	unit	sample_count	details
attribution/task-id	precision	1	ratio	2	{"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}
attribution/task-id	recall	1	ratio	2	{"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}
attribution/time-window	f1	1	ratio	2	{"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}
attribution/time-window	precision	1	ratio	2	{"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}
attribution/time-window	recall	1	ratio	2	{"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}
image	elasticity	0.8872334596082879	score	5	{"p50_seconds": 3, "p95_seconds": 4.8, "p99_seconds": 4.96, "slo_seconds": 30, "mean_seconds": 3.6}
node	elasticity	0.18887560283756183	score	2	{"p50_seconds": 50, "p95_seconds": 50, "p99_seconds": 50, "slo_seconds": 30, "mean_seconds": 50}
pod	elasticity	0.735603752539537	score	5	{"p50_seconds": 4, "p95_seconds": 21, "p99_seconds": 21, "slo_seconds": 30, "mean_seconds": 10.4}
total	bottleneck_score	4.085254668572554	score	4	{"layer": "node", "scores": {"app": 0.01267819145616061, "pod": 0.21817972870097296, "node": 4.085254668572554, "image": 0.0626166145493242}}
total	elasticity	0.12003707009724239	score	5	{"run_id": "01KY16B9P02NQ2C0JSH1SK0Q1Z", "bottleneck": "node", "attribution": {"methods": {"task-id": {"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}, "time-window": {"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}, "kubernetes-node": {"f1": 1, "links": [{"correct": true, "pod_uid": "57f57d96-57f7-4485-88e4-5f7b57035ef6", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-bs4gd", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}, {"correct": true, "pod_uid": "7956f028-9ec1-4f0c-bb4a-e4f7ad5db62e", "pod_name": "a01-g2-wave1-01ky16b9-65d4578-6hm4x", "candidate_node": "cn-wulanchabu.10.223.26.187", "expected_task_id": "asa-0jl10371l7ikd00ky1x1", "candidate_task_id": "asa-0jl10371l7ikd00ky1x1", "expected_node_name": "cn-wulanchabu.10.223.26.187"}], "recall": 1, "precision": 1, "predictions": 2, "true_positive": 2, "false_negative": 0, "false_positive": 0}}, "unique_tasks": 1, "observed_nodes": 3, "ground_truth_pods": 2, "unschedulable_pods": 2, "instance_id_coverage": 0, "pod_task_id_coverage": 1, "provider_id_coverage": 1, "node_task_id_coverage": 1, "task_node_conflict_count": 0, "attributed_unschedulable_pods": 2}, "trace_count": 5, "layer_scores": {"app": 0.9737728803856048, "pod": 0.735603752539537, "node": 0.18887560283756183, "image": 0.8872334596082879}, "complete_count": 5, "total_elasticity": 0.1200370700972424}
